Produzione storica annuale di idrocarburi;;;;;
Anni 1980-2003;;;;;
Nota: per le righe dove è riportato il valore zero in corrispondenza della colonna 'Anno' il valore della colonna 'Produzione' rappresenta la produzione cumulata ottenuta negli anni antecedenti il 1980;;;;;
Gas naturale in migliaia di Smc - Olio greggio in tonnellate;;;;;
Minerale;Ub;Regione;Titolo;Anno;Produzione
Gas;Terra;Basilicata;NOVA SIRI SCALO;1997;866
Gas;Terra;Basilicata;NOVA SIRI SCALO;1998;586
Gas;Terra;Basilicata;NOVA SIRI SCALO;1999;569
Gas;Terra;Basilicata;NOVA SIRI SCALO;2000;556
Gas;Terra;Basilicata;NOVA SIRI SCALO;2001;424
Gas;Terra;Basilicata;NOVA SIRI SCALO;2002;442
Gas;Terra;Basilicata;NOVA SIRI SCALO;2003;593
Gas;Terra;Basilicata;ORSINO;1994;7.059
Gas;Terra;Basilicata;ORSINO;1995;19.482
Gas;Terra;Basilicata;ORSINO;1996;21.244
Gas;Terra;Basilicata;ORSINO;1997;13.385
Gas;Terra;Basilicata;ORSINO;1998;9.110
Gas;Terra;Basilicata;ORSINO;1999;7.465
Gas;Terra;Basilicata;ORSINO;2000;5.716
Gas;Terra;Basilicata;ORSINO;2001;1.871
Gas;Terra;Basilicata;ORSINO;2002;104
Gas;Terra;Lombardia;ORZINUOVI;0;16.800
Gas;Terra;Lombardia;OVANENGO;1986;737
Gas;Terra;Lombardia;OVANENGO;1987;1.807
Gas;Terra;Lombardia;OVANENGO;1988;2.007
Gas;Terra;Lombardia;OVANENGO;1989;9.355
Gas;Terra;Lombardia;OVANENGO;1990;11.302
Gas;Terra;Lombardia;OVANENGO;1991;11.448
Gas;Terra;Lombardia;OVANENGO;1992;11.532
Gas;Terra;Lombardia;OVANENGO;1993;13.672
Gas;Terra;Lombardia;OVANENGO;1994;17.186
Gas;Terra;Lombardia;OVANENGO;1995;14.355
Gas;Terra;Lombardia;OVANENGO;1996;12.436
Gas;Terra;Lombardia;OVANENGO;1997;35.840
Gas;Terra;Lombardia;OVANENGO;1998;34.097
Gas;Terra;Lombardia;OVANENGO;1999;55.801
Gas;Terra;Lombardia;OVANENGO;2000;4.189
Gas;Terra;Lombardia;OVANENGO;2001;3.551
Gas;Terra;Lombardia;OVANENGO;2002;3.299
Gas;Terra;Lombardia;OVANENGO;2003;2.468
Gas;Terra;Puglia;PECORARO;1988;12.198
Gas;Terra;Puglia;PECORARO;1989;15.107
Gas;Terra;Puglia;PECORARO;1990;14.909
Gas;Terra;Puglia;PECORARO;1991;15.575
Gas;Terra;Puglia;PECORARO;1992;14.557
Gas;Terra;Puglia;PECORARO;1993;13.804
Gas;Terra;Puglia;PECORARO;1994;12.097
Gas;Terra;Puglia;PECORARO;1995;7.013
Gas;Terra;Puglia;PECORARO;1996;6.900
Gas;Terra;Puglia;PECORARO;1997;5.166
Gas;Terra;Puglia;PECORARO;1998;8.648
Gas;Terra;Puglia;PECORARO;1999;3.357
Gas;Terra;Puglia;PECORARO;2000;3.048
Gas;Terra;Puglia;PECORARO;2001;2.178
Gas;Terra;Puglia;PECORARO;2002;3.097
Gas;Terra;Puglia;PECORARO;2003;14.681
Gas;Terra;Lombardia;PESSA;1986;4.098
Gas;Terra;Lombardia;PESSA;1987;627
Gas;Terra;Lombardia;PESSA;1988;2.719
Gas;Terra;Lombardia;PIADENA;0;1.903.700
Gas;Terra;Lombardia;PIADENA;1980;14.946
Gas;Terra;Lombardia;PIADENA;1981;9.435
Gas;Terra;Lombardia;PIADENA;1982;11.393
Gas;Terra;Lombardia;PIADENA;1983;6.203
Gas;Terra;Lombardia;PIADENA;1984;2.791
Gas;Terra;Lombardia;PIADENA;1985;9.996
Gas;Terra;Lombardia;PIADENA;1986;11.931
Gas;Terra;Lombardia;PIADENA;1987;9.115
Gas;Terra;Lombardia;PIADENA;1988;7.892
Gas;Terra;Lombardia;PIADENA;1989;10.327
Gas;Terra;Lombardia;PIADENA;1990;10.060
Gas;Terra;Lombardia;PIADENA;1991;8.111
Gas;Terra;Lombardia;PIADENA;1992;9.791
Gas;Terra;Lombardia;PIADENA;1993;10.580
Gas;Terra;Lombardia;PIADENA;1994;9.607
Gas;Terra;Lombardia;PIADENA;1995;5.814
Gas;Terra;Lombardia;PIADENA;1996;5.708
Gas;Terra;Lombardia;PIADENA;1997;4.187
Gas;Terra;Lombardia;PIADENA;1998;5.515
Gas;Terra;Lombardia;PIADENA;1999;2.717
Gas;Terra;Lombardia;PIADENA;2000;11
Gas;Terra;Lombardia;PIADENA;2002;296
Gas;Terra;Toscana;PIETRAMALA;1980;393
Gas;Terra;Toscana;PIETRAMALA;1981;399
Gas;Terra;Toscana;PIETRAMALA;1982;257
Gas;Terra;Toscana;PIETRAMALA;1983;303
Gas;Terra;Toscana;PIETRAMALA;1984;315
Gas;Terra;Toscana;PIETRAMALA;1985;343
Gas;Terra;Toscana;PIETRAMALA;1986;359
Gas;Terra;Toscana;PIETRAMALA;1987;376
Gas;Terra;Toscana;PIETRAMALA;1988;410
Gas;Terra;Toscana;PIETRAMALA;1989;418
Gas;Terra;Toscana;PIETRAMALA;1990;448
Gas;Terra;Toscana;PIETRAMALA;1991;439
Gas;Terra;Toscana;PIETRAMALA;1992;378
Gas;Terra;Toscana;PIETRAMALA;1993;370
Gas;Terra;Toscana;PIETRAMALA;1994;621
Gas;Terra;Toscana;PIETRAMALA;1995;638
Gas;Terra;Toscana;PIETRAMALA;1996;679
Gas;Terra;Toscana;PIETRAMALA;1997;821
Gas;Terra;Toscana;PIETRAMALA;1998;951
Gas;Terra;Toscana;PIETRAMALA;1999;1.134
Gas;Terra;Toscana;PIETRAMALA;2000;1.261
Gas;Terra;Toscana;PIETRAMALA;2001;1.636
Gas;Terra;Toscana;PIETRAMALA;2002;1.439
Gas;Terra;Toscana;PIETRAMALA;2003;1.598
Gas;Terra;Emilia Romagna;POGGETTO;1989;2.742
Gas;Terra;Emilia Romagna;POGGETTO;1990;2.569
Gas;Terra;Emilia Romagna;POGGETTO;1991;4.654
Gas;Terra;Emilia Romagna;POGGETTO;1992;4.868
Gas;Terra;Emilia Romagna;POGGETTO;1993;6.076
Gas;Terra;Emilia Romagna;POGGETTO;1994;1.949
Gas;Terra;Emilia Romagna;POGGETTO;1995;815
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;0;1.934
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1980;102
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1981;102
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1982;98
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1983;104
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1984;105
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1985;206
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1986;234
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1987;224
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1988;198
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1989;106
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1990;139
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1991;38
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1992;150
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1993;174
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1994;194
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1995;188
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1996;182
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1997;199
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1998;205
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;1999;164
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;2000;144
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;2001;199
Gas;Terra;Emilia Romagna;POGGIO CASTIONE;2003;164
Gas;Terra;Basilicata;POLICORO;1995;27.699
Gas;Terra;Basilicata;POLICORO;1996;30.920
Gas;Terra;Basilicata;POLICORO;1997;28.290
Gas;Terra;Basilicata;POLICORO;1998;24.401
Gas;Terra;Basilicata;POLICORO;1999;28.520
Gas;Terra;Basilicata;POLICORO;2000;24.432
Gas;Terra;Basilicata;POLICORO;2001;25.049
Gas;Terra;Basilicata;POLICORO;2002;15.014
Gas;Terra;Basilicata;POLICORO;2003;10.028
Gas;Terra;Emilia Romagna;POMPOSA;1991;2.869
Gas;Terra;Emilia Romagna;POMPOSA;1992;101.978
Gas;Terra;Emilia Romagna;POMPOSA;1993;106.782
Gas;Terra;Emilia Romagna;POMPOSA;1994;109.185
Gas;Terra;Emilia Romagna;POMPOSA;1995;106.452
Gas;Terra;Emilia Romagna;POMPOSA;1996;83.233
Gas;Terra;Emilia Romagna;POMPOSA;1997;87.900
Gas;Terra;Emilia Romagna;POMPOSA;1998;98.530
Gas;Terra;Emilia Romagna;POMPOSA;1999;88.134
Gas;Terra;Emilia Romagna;POMPOSA;2000;87.067
Gas;Terra;Emilia Romagna;POMPOSA;2001;54.898
Gas;Terra;Emilia Romagna;POMPOSA;2002;14.836
Gas;Terra;Emilia Romagna;POMPOSA;2003;8.049
Gas;Terra;Emilia Romagna;PONTETIDONE;0;51.800
Gas;Terra;Emilia Romagna;PONTETIDONE;1980;1.464
Gas;Terra;Emilia Romagna;PONTETIDONE;1981;1.460
Gas;Terra;Emilia Romagna;PONTETIDONE;1982;1.460
Gas;Terra;Emilia Romagna;PONTETIDONE;1983;1.446
Gas;Terra;Emilia Romagna;PONTETIDONE;1984;1.463
Gas;Terra;Emilia Romagna;PONTETIDONE;1985;1.448
Gas;Terra;Emilia Romagna;PONTETIDONE;1986;1.452
Gas;Terra;Emilia Romagna;PONTETIDONE;1987;1.392
Gas;Terra;Emilia Romagna;PONTETIDONE;1988;1.066
Gas;Terra;Emilia Romagna;PONTETIDONE;1989;1.439
Gas;Terra;Emilia Romagna;PONTETIDONE;1990;1.453
Gas;Terra;Emilia Romagna;PONTETIDONE;1991;1.840
Gas;Terra;Emilia Romagna;PONTETIDONE;1992;1.122
Gas;Terra;Emilia Romagna;PONTETIDONE;2000;4.449
Gas;Terra;Emilia Romagna;PONTETIDONE;2001;7.066
Gas;Terra;Emilia Romagna;PONTETIDONE;2002;4.921
Gas;Terra;Emilia Romagna;PONTETIDONE;2003;4.210
Gas;Terra;Emilia Romagna;PORTILE;1990;1.140
Gas;Terra;Emilia Romagna;PORTILE;1991;633
Gas;Terra;Emilia Romagna;PORTILE;1992;4
Gas;Terra;Emilia Romagna;PORTILE;1993;304
Gas;Terra;Marche;PORTO CIVITANOVA;1990;14.826
Gas;Terra;Marche;PORTO CIVITANOVA;1991;16.834
Gas;Terra;Marche;PORTO CIVITANOVA;1992;15.061
Gas;Terra;Marche;PORTO CIVITANOVA;1993;8.520
Gas;Terra;Marche;PORTO CIVITANOVA;1994;11.131
Gas;Terra;Marche;PORTO CIVITANOVA;1995;15.825
Gas;Terra;Marche;PORTO CIVITANOVA;1996;13.383
Gas;Terra;Marche;PORTO CIVITANOVA;1997;12.385
Gas;Terra;Marche;PORTO CIVITANOVA;1998;9.245
Gas;Terra;Marche;PORTO CIVITANOVA;1999;6.178
Gas;Terra;Marche;PORTO CIVITANOVA;2000;3.931
Gas;Terra;Marche;PORTO CIVITANOVA;2001;4.365
Gas;Terra;Marche;PORTO CIVITANOVA;2002;1.676
Gas;Terra;Marche;PORTO CIVITANOVA;2003;1.304
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;0;526.400
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1985;7.081
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1986;44.778
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1987;54.925
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1988;42.493
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1989;21.336
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1990;25.761
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1991;19.050
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1992;30.399
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1993;35.030
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1994;29.958
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;1995;11.825
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;2002;27.402
Gas;Terra;Emilia Romagna;PORTO CORSINI TERRA;2003;42.626
Gas;Terra;Lombardia;PREMENUGO;1984;996
Gas;Terra;Lombardia;PREMENUGO;1985;146
Gas;Terra;Lombardia;PREMENUGO;1986;84
Gas;Terra;Lombardia;PREMENUGO;1987;130
Gas;Terra;Lombardia;PREMENUGO;1988;60
Gas;Terra;Lombardia;PREMENUGO;1989;19
Gas;Terra;Sicilia;RAGUSA;1995;2.830
Gas;Terra;Sicilia;RAGUSA;1996;8.601
Gas;Terra;Sicilia;RAGUSA;1997;9.646
Gas;Terra;Sicilia;RAGUSA;1998;9.031
Gas;Terra;Sicilia;RAGUSA;1999;13.576
Gas;Terra;Sicilia;RAGUSA;2000;12.119
Gas;Terra;Sicilia;RAGUSA;2001;12.467
Gas;Terra;Sicilia;RAGUSA;2002;24.739
Gas;Terra;Sicilia;RAGUSA;2003;26.618
Gas;Terra;Marche;RAPAGNANO;0;80.700
Gas;Terra;Marche;RAPAGNANO;1980;1.711
Gas;Terra;Marche;RAPAGNANO;1981;1.777
Gas;Terra;Marche;RAPAGNANO;1982;1.837
Gas;Terra;Marche;RAPAGNANO;1983;1.740
Gas;Terra;Marche;RAPAGNANO;1984;1.776
Gas;Terra;Marche;RAPAGNANO;1985;1.727
Gas;Terra;Marche;RAPAGNANO;1986;1.813
Gas;Terra;Marche;RAPAGNANO;1987;1.776
Gas;Terra;Marche;RAPAGNANO;1988;1.798
Gas;Terra;Marche;RAPAGNANO;1989;1.660
Gas;Terra;Marche;RAPAGNANO;1990;1.439
Gas;Terra;Marche;RAPAGNANO;1991;1.453
Gas;Terra;Marche;RAPAGNANO;1992;1.588
Gas;Terra;Marche;RAPAGNANO;1993;1.371
Gas;Terra;Marche;RAPAGNANO;1994;1.348
Gas;Terra;Marche;RAPAGNANO;1995;1.343
Gas;Terra;Marche;RAPAGNANO;1996;1.388
Gas;Terra;Marche;RAPAGNANO;2000;2.951
Gas;Terra;Marche;RAPAGNANO;2001;4.117
Gas;Terra;Emilia Romagna;RAVENNA TERRA;0;21.494.800
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1980;105.164
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1981;124.146
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1982;115.167
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1983;102.100
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1984;119.313
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1985;105.046
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1986;114.655
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1987;71.411
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1988;51.852
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1989;52.110
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1990;64.898
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1991;17.844
Gas;Terra;Emilia Romagna;RAVENNA TERRA;1992;4.327
Gas;Terra;Basilicata;RECOLETA;1997;5.132
Gas;Terra;Basilicata;RECOLETA;1998;14.856
Gas;Terra;Basilicata;RECOLETA;2000;13.569
Gas;Terra;Basilicata;RECOLETA;2001;15.306
Gas;Terra;Basilicata;RECOLETA;2002;7.525
Gas;Terra;Basilicata;RECOLETA;2003;7.062
Gas;Terra;Emilia Romagna;RECOVATO;1996;1.975
Gas;Terra;Emilia Romagna;RECOVATO;1997;21.231
Gas;Terra;Emilia Romagna;RECOVATO;1998;24.218
Gas;Terra;Emilia Romagna;RECOVATO;1999;23.250
Gas;Terra;Emilia Romagna;RECOVATO;2000;23.605
Gas;Terra;Emilia Romagna;RECOVATO;2001;9.892
Gas;Terra;Emilia Romagna;RECOVATO;2002;8.560
Gas;Terra;Emilia Romagna;RECOVATO;2003;7.202
Gas;Terra;Puglia;REGGENTE;1982;57.007
Gas;Terra;Puglia;REGGENTE;1983;112.209
Gas;Terra;Puglia;REGGENTE;1984;79.496
Gas;Terra;Puglia;REGGENTE;1985;62.770
Gas;Terra;Puglia;REGGENTE;1986;46.093
Gas;Terra;Puglia;REGGENTE;1987;43.195
Gas;Terra;Puglia;REGGENTE;1988;32.257
Gas;Terra;Puglia;REGGENTE;1989;29.398
Gas;Terra;Puglia;REGGENTE;1990;29.778
Gas;Terra;Puglia;REGGENTE;1991;35.689
Gas;Terra;Puglia;REGGENTE;1992;34.544
Gas;Terra;Puglia;REGGENTE;1993;24.930
Gas;Terra;Puglia;REGGENTE;1994;22.009
Gas;Terra;Lombardia;RIPALTA;0;3.590.900
Gas;Terra;Lombardia;RIPALTA;1980;650
Gas;Terra;Lombardia;RIPALTA;1981;2
Gas;Terra;Lombardia;RIPALTA;1982;1
Gas;Terra;Lombardia;RIPALTA;1983;1
Gas;Terra;Lombardia;RIPALTA;1984;2
Gas;Terra;Lombardia;RIPALTA;1985;2
Gas;Terra;Lombardia;RIPALTA;1986;213
Gas;Terra;Lombardia;RIPALTA;1987;2.417
Gas;Terra;Lombardia;RIPALTA;1988;103
Gas;Terra;Lombardia;RIPALTA;1989;12
Gas;Terra;Lombardia;RIPALTA;1990;12
Gas;Terra;Lombardia;RIPALTA;1991;2
Gas;Terra;Lombardia;RIPALTA;1992;111
Gas;Terra;Lombardia;RIPALTA;1993;252
Gas;Terra;Lombardia;RIPALTA;1994;90
Gas;Terra;Sicilia;ROCCA CAVALLO;2000;30.383
Gas;Terra;Sicilia;ROCCA CAVALLO;2001;67.887
Gas;Terra;Sicilia;ROCCA CAVALLO;2002;62.455
Gas;Terra;Sicilia;ROCCA CAVALLO;2003;54.186
Gas;Terra;Lombardia;ROMANENGO;0;290.200
Gas;Terra;Lombardia;ROMANENGO;1980;7.469
Gas;Terra;Lombardia;ROMANENGO;1981;3.483
Gas;Terra;Lombardia;ROMANENGO;1982;5.684
Gas;Terra;Lombardia;ROMANENGO;1983;6.706
Gas;Terra;Lombardia;ROMANENGO;1984;5.670
Gas;Terra;Lombardia;ROMANENGO;1985;3.174
Gas;Terra;Lombardia;ROMANENGO;1986;4.121
Gas;Terra;Lombardia;ROMANENGO;1987;6.760
Gas;Terra;Lombardia;ROMANENGO;1988;3.897
Gas;Terra;Lombardia;ROMANENGO;1989;4.855
Gas;Terra;Lombardia;ROMANENGO;1990;2.722
Gas;Terra;Lombardia;ROMANENGO;1991;6.449
Gas;Terra;Lombardia;ROMANENGO;1992;6.927
Gas;Terra;Lombardia;ROMANENGO;1993;6.365
Gas;Terra;Lombardia;ROMANENGO;1994;6.279
Gas;Terra;Lombardia;ROMANENGO;1995;6.354
Gas;Terra;Lombardia;ROMANENGO;1996;1.364
Gas;Terra;Lombardia;ROMANENGO;1997;677
Gas;Terra;Lombardia;ROMANENGO;1998;113
Gas;Terra;Veneto;S. ANDREA;1995;3.751
Gas;Terra;Veneto;S. ANDREA;1996;8.086
Gas;Terra;Veneto;S. ANDREA;1997;8.884
Gas;Terra;Veneto;S. ANDREA;1998;8.651
Gas;Terra;Veneto;S. ANDREA;1999;7.407
Gas;Terra;Veneto;S. ANDREA;2000;5.076
Gas;Terra;Veneto;S. ANDREA;2001;4.200
Gas;Terra;Veneto;S. ANDREA;2002;2.719
Gas;Terra;Veneto;S. ANDREA;2003;2.089
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1986;20.014
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1987;60.241
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1988;64.910
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1989;53.751
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1990;144.819
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1991;124.473
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1992;115.634
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1993;99.202
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1994;74.120
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1995;57.311
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1996;46.439
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1997;20.236
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1998;84.275
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;1999;49.148
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;2000;32.165
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;2001;20.663
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;2002;16.987
Gas;Terra;Marche;S. BENEDETTO DEL TRONTO;2003;14.183
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1982;11.546
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1983;6.797
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1984;1.641
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1985;2.125
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1986;3.343
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1987;3.569
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1988;2.291
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1989;1.908
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1990;1.617
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1991;3.029
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1992;5.114
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1993;7.370
Gas;Terra;Puglia;S. CATERINA TORTORELLA;1994;24.096
Gas;Terra;Marche;S. MARIA NUOVA;1997;1.420
Gas;Terra;Marche;S. MARIA NUOVA;1998;2.395
Gas;Terra;Marche;S. MARIA NUOVA;1999;1.026
Gas;Terra;Marche;S. MARIA NUOVA;2000;2.663
Gas;Terra;Marche;S. MARIA NUOVA;2001;1.567
Gas;Terra;Abruzzo;S. MAURO;1993;40.771
Gas;Terra;Abruzzo;S. MAURO;1994;43.052
Gas;Terra;Abruzzo;S. MAURO;1995;46.762
Gas;Terra;Abruzzo;S. MAURO;1996;48.790
Gas;Terra;Abruzzo;S. MAURO;1997;45.751
Gas;Terra;Abruzzo;S. MAURO;1998;35.067
Gas;Terra;Abruzzo;S. MAURO;1999;25.448
Gas;Terra;Abruzzo;S. MAURO;2000;32.725
Gas;Terra;Abruzzo;S. MAURO;2001;19.245
Gas;Terra;Abruzzo;S. MAURO;2002;16.918
Gas;Terra;Abruzzo;S. MAURO;2003;3.360
Gas;Terra;Sicilia;S. NICOLA;0;563.600
Gas;Terra;Sicilia;S. NICOLA;1980;47.648
Gas;Terra;Sicilia;S. NICOLA;1981;35.177
Gas;Terra;Sicilia;S. NICOLA;1982;46.548
Gas;Terra;Sicilia;S. NICOLA;1983;35.603
Gas;Terra;Sicilia;S. NICOLA;1984;38.030
Gas;Terra;Sicilia;S. NICOLA;1985;43.150
Gas;Terra;Sicilia;S. NICOLA;1986;41.230
Gas;Terra;Sicilia;S. NICOLA;1987;58.617
Gas;Terra;Sicilia;S. NICOLA;1988;40.810
Gas;Terra;Sicilia;S. NICOLA;1989;92.828
Gas;Terra;Sicilia;S. NICOLA;1990;124.022
Gas;Terra;Sicilia;S. NICOLA;1991;115.960
Gas;Terra;Sicilia;S. NICOLA;1992;103.690
Gas;Terra;Sicilia;S. NICOLA;1993;67.640
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;0;463.700
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1980;5.515
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1981;1.098
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1982;1.534
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1983;2.252
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1984;2.757
Gas;Terra;Emilia Romagna;S. PIETRO IN CASALE;1985;1.116
Gas;Terra;Emilia Romagna;S. SAVINO;1986;234
Gas;Terra;Emilia Romagna;S. SAVINO;1987;2.257
Gas;Terra;Basilicata;S. TEODORO;1991;4.560
Gas;Terra;Basilicata;S. TEODORO;1992;972
Gas;Terra;Basilicata;S. TEODORO;1993;3.198
Gas;Terra;Basilicata;S. TEODORO;2001;2
Gas;Terra;Emilia Romagna;SABBIONCELLO;0;2.529.800
Gas;Terra;Emilia Romagna;SABBIONCELLO;1980;4.200
Gas;Terra;Emilia Romagna;SABBIONCELLO;1981;6.683
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;0;56.453
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1980;589
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1981;790
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1982;819
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1983;783
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1984;612
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1985;566
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1986;494
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1987;495
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1988;462
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1989;502
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1990;491
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1991;370
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1992;366
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1993;346
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1994;293
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1995;260
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1996;300
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1997;265
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1998;241
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;1999;265
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;2000;217
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;2001;130
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;2002;260
Gas;Terra;Emilia Romagna;SALSOMAGGIORE I;2003;250
Gas;Terra;Abruzzo;SAN BASILE;1990;23.182
Gas;Terra;Abruzzo;SAN BASILE;1991;20.902
Gas;Terra;Abruzzo;SAN BASILE;1992;14.345
Gas;Terra;Abruzzo;SAN BASILE;1993;16.609
Gas;Terra;Abruzzo;SAN BASILE;1994;32.985
Gas;Terra;Abruzzo;SAN BASILE;1995;19.427
Gas;Terra;Abruzzo;SAN BASILE;1996;12.202
Gas;Terra;Abruzzo;SAN BASILE;1997;5.115
Gas;Terra;Abruzzo;SAN BASILE;1998;4.171
Gas;Terra;Abruzzo;SAN BASILE;1999;1.132
Gas;Terra;Marche;SAN MARCO;1992;22.937
Gas;Terra;Marche;SAN MARCO;1993;46.370
Gas;Terra;Marche;SAN MARCO;1994;67.423
Gas;Terra;Marche;SAN MARCO;1995;101.239
Gas;Terra;Marche;SAN MARCO;1996;78.421
Gas;Terra;Marche;SAN MARCO;1997;58.628
Gas;Terra;Marche;SAN MARCO;1998;50.980
Gas;Terra;Marche;SAN MARCO;1999;39.746
Gas;Terra;Marche;SAN MARCO;2000;36.570
Gas;Terra;Marche;SAN MARCO;2001;23.017
Gas;Terra;Marche;SAN MARCO;2002;20.165
Gas;Terra;Marche;SAN MARCO;2003;20.050
